Tipo de Relatório: Medidas Consolidadas;;;;;;;;;;
Tipo de Agente: Conectante | Nome: RIOGALEAO;;;;;;;;;;
Periodo Solicitado de 01/09/2019 até 30/09/2019;;;;;;;;;;
Ponto de Medição;Data de Consolidação;Hora de Consolidação;Tipo de Energia;Ativa Geração (kWh);Ativa Consumo (kWh);Reativa Geração (kVArh);Reativa Consumo (kVArh);Qt Intervalos Faltantes;Situação da Medida;Motivo da Situação
RJAEG-TR3--03;07/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;07/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;08/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;09/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;10/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;11/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;12/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;13/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;14/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;15/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;16/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;9;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;10;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;11;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;12;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;13;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;14;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;15;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;16;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;17;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;18;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;19;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;20;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;21;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;22;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;23;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;17/09/2019;24;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;18/09/2019;1;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;18/09/2019;2;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;18/09/2019;3;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;18/09/2019;4;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;18/09/2019;5;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;18/09/2019;6;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;18/09/2019;7;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
RJAEG-TR3--03;18/09/2019;8;Liquida;0;0;0;0;0;Hora Completa Consistente;Consistido
